timestamp,device_id,co2 (ppm),voc (ppb),pm1 (µg/m³),pm25 (µg/m³),pm4 (µg/m³),pm10 (µg/m³),temp_c (°C),rh (%),health_index
2025-10-10T23:15:00Z,FieldLab.001,504,104,,,,,22.3,40.3,100.0
2025-10-10T23:20:00Z,AirQ.001,500,87,3.9,3.9,3.9,3.9,22.3,39.3,96.9
2025-10-10T23:20:00Z,SPS3.001,478,103,1.5,1.7,1.7,4.1,22.4,37.2,98.6
2025-10-10T23:20:00Z,FieldLab.001,486,102,,,,,22.4,41.4,100.0
2025-10-10T23:25:00Z,AirQ.001,496,163,6.4,7.8,11.1,11.1,22.5,40.9,93.8
2025-10-10T23:25:00Z,SPS3.001,493,155,0.2,2.1,3.7,16.1,22.4,40.5,98.3
2025-10-10T23:25:00Z,FieldLab.001,499,90,,,,,22.3,41.8,100.0
2025-10-10T23:30:00Z,AirQ.001,511,98,3.6,4.9,4.9,7.4,22.3,39.8,96.1
2025-10-10T23:30:00Z,SPS3.001,508,125,3.2,5.0,9.2,9.2,22.7,40.0,96.0
2025-10-10T23:30:00Z,FieldLab.001,482,125,,,,,23.0,39.2,100.0
2025-10-10T23:35:00Z,AirQ.001,485,143,3.6,4.5,4.7,12.7,21.9,37.9,96.4
2025-10-10T23:35:00Z,SPS3.001,489,116,2.9,4.3,4.3,7.6,22.2,42.8,96.6
2025-10-10T23:35:00Z,FieldLab.001,487,88,,,,,22.3,38.0,100.0
2025-10-10T23:40:00Z,AirQ.001,483,68,0.2,1.0,1.0,1.0,22.2,41.1,99.2
2025-10-10T23:40:00Z,SPS3.001,458,88,4.1,6.6,8.7,10.2,22.2,39.1,94.7
2025-10-10T23:40:00Z,FieldLab.001,451,113,,,,,22.3,41.1,100.0
2025-10-10T23:45:00Z,AirQ.001,505,100,3.9,5.0,5.0,10.3,21.8,41.0,96.0
2025-10-10T23:45:00Z,SPS3.001,477,89,1.2,1.6,3.1,9.1,22.5,40.5,98.7
2025-10-10T23:45:00Z,FieldLab.001,536,119,,,,,22.3,38.9,100.0
2025-10-10T23:50:00Z,AirQ.001,465,125,6.0,6.0,8.1,8.1,22.4,40.9,95.2
2025-10-10T23:50:00Z,SPS3.001,467,96,2.7,4.3,6.5,7.3,22.0,40.8,96.6
2025-10-10T23:50:00Z,FieldLab.001,507,96,,,,,22.4,44.6,100.0
2025-10-10T23:55:00Z,AirQ.001,483,65,2.8,3.1,3.1,3.1,22.4,39.2,97.5
2025-10-10T23:55:00Z,SPS3.001,497,133,0.7,3.0,5.9,6.9,22.2,43.1,97.6
2025-10-10T23:55:00Z,FieldLab.001,486,157,,,,,21.9,41.9,100.0
2025-10-11T00:00:00Z,AirQ.001,464,142,2.0,3.6,5.2,5.2,22.3,39.8,97.1
2025-10-11T00:00:00Z,SPS3.001,465,105,2.8,5.0,11.1,11.1,22.5,40.0,96.0
2025-10-11T00:00:00Z,FieldLab.001,479,114,,,,,22.0,42.1,100.0
2025-10-11T00:05:00Z,AirQ.001,464,128,6.4,7.4,9.3,13.3,22.8,40.3,94.1
2025-10-11T00:05:00Z,SPS3.001,463,67,2.7,5.0,5.7,6.4,21.8,39.9,96.0
2025-10-11T00:05:00Z,FieldLab.001,484,50,,,,,21.9,41.4,100.0
2025-10-11T00:10:00Z,AirQ.001,454,96,2.5,2.5,3.0,3.5,21.9,43.0,98.0
2025-10-11T00:10:00Z,SPS3.001,452,134,2.3,2.8,2.8,2.8,22.4,42.2,97.8
2025-10-11T00:10:00Z,FieldLab.001,487,88,,,,,22.2,44.6,100.0
2025-10-11T00:15:00Z,AirQ.001,452,100,5.6,7.2,9.1,10.1,22.4,39.8,94.2
2025-10-11T00:15:00Z,SPS3.001,489,50,2.7,5.6,6.7,7.5,21.8,41.3,95.5
2025-10-11T00:15:00Z,FieldLab.001,451,126,,,,,22.5,42.2,100.0
2025-10-11T00:20:00Z,AirQ.001,510,107,4.3,4.3,5.6,5.8,22.1,42.3,96.6
2025-10-11T00:20:00Z,SPS3.001,494,107,1.7,3.6,7.3,9.2,22.1,42.7,97.1
2025-10-11T00:20:00Z,FieldLab.001,455,102,,,,,22.2,40.8,100.0
2025-10-11T00:25:00Z,AirQ.001,485,133,3.7,4.8,5.9,5.9,21.9,41.2,96.2
2025-10-11T00:25:00Z,SPS3.001,466,63,2.0,4.7,6.3,9.8,22.0,41.3,96.2
2025-10-11T00:25:00Z,FieldLab.001,472,112,,,,,21.8,39.8,100.0
2025-10-11T00:30:00Z,AirQ.001,481,104,4.4,6.1,8.6,8.6,22.3,40.4,95.1
2025-10-11T00:30:00Z,SPS3.001,463,86,0.0,0.0,0.0,0.0,22.2,42.3,100.0
2025-10-11T00:30:00Z,FieldLab.001,483,86,,,,,21.7,41.1,100.0
2025-10-11T00:35:00Z,AirQ.001,471,88,2.7,2.7,3.4,3.4,22.0,41.0,97.8
2025-10-11T00:35:00Z,SPS3.001,455,129,4.8,7.2,7.2,12.0,22.3,41.4,94.2
2025-10-11T00:35:00Z,FieldLab.001,476,108,,,,,22.3,39.8,100.0
2025-10-11T00:40:00Z,AirQ.001,466,141,2.1,2.1,3.5,7.2,21.9,38.4,98.3
2025-10-11T00:40:00Z,SPS3.001,468,80,1.3,3.4,4.8,4.8,22.5,41.0,97.3
2025-10-11T00:40:00Z,FieldLab.001,469,78,,,,,22.3,42.5,100.0
2025-10-11T00:45:00Z,AirQ.001,461,100,4.1,4.2,4.2,5.7,22.0,42.7,96.6
2025-10-11T00:45:00Z,SPS3.001,459,129,2.5,5.6,5.6,15.8,22.1,39.2,95.5
2025-10-11T00:45:00Z,FieldLab.001,480,141,,,,,22.1,39.8,100.0
2025-10-11T00:50:00Z,AirQ.001,455,84,5.4,6.0,7.5,10.7,21.8,40.6,95.2
2025-10-11T00:50:00Z,SPS3.001,453,128,3.1,5.2,5.2,13.9,21.8,38.8,95.8
2025-10-11T00:50:00Z,FieldLab.001,488,56,,,,,22.2,40.0,100.0
2025-10-11T00:55:00Z,AirQ.001,451,76,2.4,2.7,2.7,2.7,21.6,43.1,97.8
2025-10-11T00:55:00Z,SPS3.001,443,99,1.6,3.7,3.7,4.4,21.8,40.0,97.0
2025-10-11T00:55:00Z,FieldLab.001,458,120,,,,,22.6,42.5,100.0
2025-10-11T01:00:00Z,AirQ.001,464,98,1.9,2.2,2.2,3.4,21.5,40.9,98.2
2025-10-11T01:00:00Z,SPS3.001,495,80,1.1,4.5,8.7,8.7,22.1,42.0,96.4
2025-10-11T01:00:00Z,FieldLab.001,471,144,,,,,22.0,41.8,100.0
2025-10-11T01:05:00Z,AirQ.001,459,97,7.0,8.9,12.0,13.5,22.2,42.0,92.9
2025-10-11T01:05:00Z,SPS3.001,487,58,4.7,9.0,9.7,21.5,21.8,43.1,92.8
2025-10-11T01:05:00Z,FieldLab.001,494,82,,,,,21.5,42.0,100.0
2025-10-11T01:10:00Z,AirQ.001,464,100,3.4,3.5,4.3,7.8,22.4,40.0,97.2
2025-10-11T01:10:00Z,SPS3.001,476,127,2.9,4.5,4.5,10.8,21.5,42.6,96.4
2025-10-11T01:10:00Z,FieldLab.001,472,100,,,,,21.9,41.1,100.0
2025-10-11T01:15:00Z,AirQ.001,482,107,1.8,2.0,3.7,5.4,22.2,42.2,98.4
2025-10-11T01:15:00Z,SPS3.001,469,123,3.6,5.8,5.8,8.7,22.1,41.8,95.4
2025-10-11T01:15:00Z,FieldLab.001,466,142,,,,,21.7,42.2,100.0
2025-10-11T01:20:00Z,AirQ.001,462,100,0.7,1.4,2.1,2.1,21.9,41.0,98.9
2025-10-11T01:20:00Z,SPS3.001,486,101,1.2,1.6,4.7,4.7,21.5,43.7,98.7
2025-10-11T01:20:00Z,FieldLab.001,463,57,,,,,22.1,43.6,100.0
2025-10-11T01:25:00Z,AirQ.001,452,142,4.7,5.3,6.4,8.9,21.6,43.8,95.8
2025-10-11T01:25:00Z,SPS3.001,454,82,3.3,5.7,6.9,8.2,22.4,42.4,95.4
2025-10-11T01:25:00Z,FieldLab.001,500,90,,,,,21.2,43.1,100.0
2025-10-11T01:30:00Z,AirQ.001,471,114,6.0,7.2,7.6,7.6,22.2,40.8,94.2
2025-10-11T01:30:00Z,SPS3.001,464,112,1.8,3.8,3.8,13.7,22.2,40.0,97.0
2025-10-11T01:30:00Z,FieldLab.001,473,97,,,,,21.8,40.7,100.0
2025-10-11T01:35:00Z,AirQ.001,486,133,4.5,5.6,7.2,8.3,21.7,42.3,95.5
2025-10-11T01:35:00Z,SPS3.001,448,141,2.5,4.6,8.3,17.9,22.0,43.1,96.3
2025-10-11T01:35:00Z,FieldLab.001,497,106,,,,,21.6,46.3,100.0
2025-10-11T01:40:00Z,AirQ.001,471,113,3.1,3.9,3.9,3.9,21.8,42.7,96.9
2025-10-11T01:40:00Z,SPS3.001,456,141,2.3,5.3,5.8,8.1,22.0,42.9,95.8
2025-10-11T01:40:00Z,FieldLab.001,444,61,,,,,22.1,43.0,100.0
2025-10-11T01:45:00Z,AirQ.001,480,72,3.7,4.0,5.8,7.8,21.9,42.6,96.8
2025-10-11T01:45:00Z,SPS3.001,475,86,0.8,2.1,5.1,5.1,21.4,41.3,98.3
2025-10-11T01:45:00Z,FieldLab.001,484,81,,,,,21.8,42.4,100.0
2025-10-11T01:50:00Z,AirQ.001,483,132,3.4,3.8,5.9,5.9,21.5,41.7,97.0
2025-10-11T01:50:00Z,SPS3.001,445,87,2.4,4.4,4.4,5.5,21.7,40.1,96.5
2025-10-11T01:50:00Z,FieldLab.001,484,87,,,,,22.0,39.8,100.0
2025-10-11T01:55:00Z,AirQ.001,461,50,2.3,4.3,4.9,5.9,21.9,40.9,96.6
2025-10-11T01:55:00Z,SPS3.001,476,94,1.3,3.9,7.8,7.8,21.9,39.2,96.9
2025-10-11T01:55:00Z,FieldLab.001,474,82,,,,,21.5,43.7,100.0
2025-10-11T02:00:00Z,AirQ.001,468,123,4.8,5.3,7.5,7.5,21.8,45.4,95.8
2025-10-11T02:00:00Z,SPS3.001,467,125,1.1,2.3,4.2,4.2,21.8,42.0,98.2
2025-10-11T02:00:00Z,FieldLab.001,471,130,,,,,21.9,41.2,100.0
2025-10-11T02:05:00Z,AirQ.001,451,119,1.8,3.0,4.8,4.8,21.6,43.9,97.6
2025-10-11T02:05:00Z,SPS3.001,483,127,5.5,9.0,9.8,18.3,21.7,42.2,92.8
2025-10-11T02:05:00Z,FieldLab.001,503,92,,,,,21.7,41.8,100.0
2025-10-11T02:10:00Z,AirQ.001,475,140,3.2,3.2,4.6,4.9,21.7,44.4,97.4
2025-10-11T02:10:00Z,SPS3.001,496,127,0.5,2.0,2.4,6.0,21.6,42.5,98.4
2025-10-11T02:10:00Z,FieldLab.001,450,116,,,,,21.7,43.1,100.0
2025-10-11T02:15:00Z,AirQ.001,460,81,2.5,2.9,2.9,7.7,21.7,42.8,97.7
2025-10-11T02:15:00Z,SPS3.001,441,114,2.6,5.7,9.1,15.9,21.4,40.3,95.4
2025-10-11T02:15:00Z,FieldLab.001,483,108,,,,,22.0,45.5,100.0
2025-10-11T02:20:00Z,AirQ.001,471,88,5.6,5.7,8.5,9.4,21.4,44.1,95.4
2025-10-11T02:20:00Z,SPS3.001,484,94,0.9,1.0,1.0,1.0,22.0,46.1,99.2
2025-10-11T02:20:00Z,FieldLab.001,457,76,,,,,21.5,44.3,100.0
2025-10-11T02:25:00Z,AirQ.001,435,86,3.3,3.5,6.0,11.1,21.5,45.3,97.2
2025-10-11T02:25:00Z,SPS3.001,484,50,1.2,1.9,3.8,7.2,21.5,42.7,98.5
2025-10-11T02:25:00Z,FieldLab.001,495,105,,,,,21.9,42.4,100.0
2025-10-11T02:30:00Z,AirQ.001,465,96,1.9,1.9,1.9,7.0,21.3,42.8,98.5
2025-10-11T02:30:00Z,SPS3.001,457,101,0.0,0.0,1.8,1.8,21.4,44.3,100.0
2025-10-11T02:30:00Z,FieldLab.001,486,128,,,,,21.4,40.5,100.0
2025-10-11T02:35:00Z,AirQ.001,462,150,3.2,3.5,3.5,4.6,21.6,44.9,97.2
2025-10-11T02:35:00Z,SPS3.001,454,140,3.0,5.4,6.2,8.0,21.7,42.8,95.7
2025-10-11T02:35:00Z,FieldLab.001,470,84,,,,,21.5,43.6,100.0
2025-10-11T02:40:00Z,AirQ.001,483,137,3.0,3.3,3.9,5.2,21.5,43.3,97.4
2025-10-11T02:40:00Z,SPS3.001,455,109,2.0,3.6,5.9,16.4,22.0,44.5,97.1
2025-10-11T02:40:00Z,FieldLab.001,471,96,,,,,21.0,41.8,100.0
2025-10-11T02:45:00Z,AirQ.001,466,108,6.7,7.3,8.1,10.3,21.4,43.5,94.2
2025-10-11T02:45:00Z,SPS3.001,486,100,2.0,4.4,6.2,8.8,21.3,41.0,96.5
2025-10-11T02:45:00Z,FieldLab.001,500,82,,,,,21.5,43.6,100.0
2025-10-11T02:50:00Z,AirQ.001,445,122,4.7,6.3,7.1,7.1,21.8,46.0,95.0
2025-10-11T02:50:00Z,SPS3.001,495,83,0.6,0.6,0.6,0.6,21.7,44.5,99.5
2025-10-11T02:50:00Z,FieldLab.001,475,124,,,,,21.7,41.8,100.0
2025-10-11T02:55:00Z,AirQ.001,468,110,5.0,5.3,7.4,7.4,21.6,45.4,95.8
2025-10-11T02:55:00Z,SPS3.001,461,141,2.3,4.7,9.2,13.9,21.0,42.1,96.2
2025-10-11T02:55:00Z,FieldLab.001,470,129,,,,,21.5,42.4,100.0
2025-10-11T03:00:00Z,AirQ.001,445,50,2.1,3.3,3.3,5.6,21.4,41.6,97.4
2025-10-11T03:00:00Z,SPS3.001,477,50,1.4,1.9,6.0,6.0,21.3,45.3,98.5
2025-10-11T03:00:00Z,FieldLab.001,452,116,,,,,21.5,43.7,100.0
2025-10-11T03:05:00Z,AirQ.001,460,81,2.7,3.0,3.0,3.0,21.9,45.1,97.6
2025-10-11T03:05:00Z,SPS3.001,477,109,3.3,5.2,6.6,17.1,21.4,43.9,95.8
2025-10-11T03:05:00Z,FieldLab.001,463,123,,,,,21.1,45.6,100.0
2025-10-11T03:10:00Z,AirQ.001,478,71,1.6,2.6,2.6,2.6,21.5,46.0,97.9
2025-10-11T03:10:00Z,SPS3.001,488,78,3.5,7.6,9.9,11.3,21.7,42.1,93.9
2025-10-11T03:10:00Z,FieldLab.001,454,113,,,,,21.2,43.1,100.0
2025-10-11T03:15:00Z,AirQ.001,448,107,3.9,5.7,5.8,10.7,21.0,39.9,95.4
2025-10-11T03:15:00Z,SPS3.001,497,84,1.7,3.2,4.4,10.9,21.2,46.0,97.4
2025-10-11T03:15:00Z,FieldLab.001,475,98,,,,,21.0,44.0,100.0
2025-10-11T03:20:00Z,AirQ.001,469,56,2.9,3.9,4.7,7.0,21.2,39.5,96.9
2025-10-11T03:20:00Z,SPS3.001,431,79,1.6,2.9,4.1,9.4,21.2,45.2,97.7
2025-10-11T03:20:00Z,FieldLab.001,466,118,,,,,21.5,44.3,100.0
2025-10-11T03:25:00Z,AirQ.001,501,55,4.8,6.1,7.0,11.5,21.3,45.1,95.1
2025-10-11T03:25:00Z,SPS3.001,497,130,2.2,5.1,6.9,6.9,21.4,46.9,95.9
2025-10-11T03:25:00Z,FieldLab.001,505,116,,,,,21.2,43.7,100.0
2025-10-11T03:30:00Z,AirQ.001,489,98,0.0,0.7,0.7,0.7,21.2,42.9,99.4
2025-10-11T03:30:00Z,SPS3.001,468,79,2.7,5.0,6.5,9.9,20.9,45.1,96.0
2025-10-11T03:30:00Z,FieldLab.001,497,106,,,,,21.3,43.3,100.0
2025-10-11T03:35:00Z,AirQ.001,460,123,3.4,3.6,4.9,5.0,21.4,45.2,97.1
2025-10-11T03:35:00Z,SPS3.001,456,97,2.2,2.8,5.7,5.7,21.4,44.7,97.8
2025-10-11T03:35:00Z,FieldLab.001,469,79,,,,,21.0,46.0,100.0
2025-10-11T03:40:00Z,AirQ.001,465,118,0.1,0.9,2.5,2.5,21.1,46.8,99.3
2025-10-11T03:40:00Z,SPS3.001,475,148,0.5,1.4,4.2,4.2,21.3,45.1,98.9
2025-10-11T03:40:00Z,FieldLab.001,471,74,,,,,21.4,47.1,100.0
2025-10-11T03:45:00Z,AirQ.001,470,124,2.9,3.4,3.4,5.0,21.1,45.1,97.3
2025-10-11T03:45:00Z,SPS3.001,441,102,1.8,3.9,5.0,5.0,21.3,40.8,96.9
2025-10-11T03:45:00Z,FieldLab.001,437,87,,,,,21.0,44.5,100.0
2025-10-11T03:50:00Z,AirQ.001,474,123,4.3,5.7,7.1,7.5,21.4,44.8,95.4
2025-10-11T03:50:00Z,SPS3.001,476,102,1.1,1.1,3.5,3.5,21.1,44.5,99.1
2025-10-11T03:50:00Z,FieldLab.001,496,93,,,,,21.6,46.8,100.0
2025-10-11T03:55:00Z,AirQ.001,486,84,3.4,3.5,6.3,6.3,21.2,44.6,97.2
2025-10-11T03:55:00Z,SPS3.001,466,142,4.3,6.1,8.3,17.3,21.1,45.1,95.1
2025-10-11T03:55:00Z,FieldLab.001,466,87,,,,,21.3,43.4,100.0
2025-10-11T04:00:00Z,AirQ.001,455,97,2.5,3.1,4.8,4.8,21.0,44.9,97.5
2025-10-11T04:00:00Z,SPS3.001,469,88,1.1,2.7,3.9,7.8,21.4,45.2,97.8
2025-10-11T04:00:00Z,FieldLab.001,481,102,,,,,20.7,42.7,100.0
2025-10-11T04:05:00Z,AirQ.001,452,97,4.2,4.5,5.5,7.2,21.1,45.6,96.4
2025-10-11T04:05:00Z,SPS3.001,483,116,3.7,6.7,6.7,15.5,21.0,43.3,94.6
2025-10-11T04:05:00Z,FieldLab.001,473,102,,,,,21.0,44.9,100.0
2025-10-11T04:10:00Z,AirQ.001,493,128,6.0,6.7,7.7,9.8,21.3,46.7,94.6
2025-10-11T04:10:00Z,SPS3.001,458,55,0.6,0.6,0.6,0.6,20.6,44.1,99.5
2025-10-11T04:10:00Z,FieldLab.001,454,111,,,,,20.5,44.0,100.0
2025-10-11T04:15:00Z,AirQ.001,475,95,2.2,3.6,5.1,6.5,21.2,48.9,97.1
2025-10-11T04:15:00Z,SPS3.001,437,119,1.7,2.5,2.5,2.5,21.0,45.0,98.0
2025-10-11T04:15:00Z,FieldLab.001,456,87,,,,,20.8,44.9,100.0
2025-10-11T04:20:00Z,AirQ.001,451,113,3.7,4.6,4.6,5.7,21.2,46.1,96.3
2025-10-11T04:20:00Z,SPS3.001,471,104,3.1,6.4,8.6,13.2,20.9,46.0,94.9
2025-10-11T04:20:00Z,FieldLab.001,469,111,,,,,21.0,44.5,100.0
2025-10-11T04:25:00Z,AirQ.001,474,95,4.6,5.0,6.0,9.5,21.6,44.2,96.0
2025-10-11T04:25:00Z,SPS3.001,472,78,3.9,5.9,5.9,16.6,20.6,43.9,95.3
2025-10-11T04:25:00Z,FieldLab.001,476,69,,,,,21.1,46.5,100.0
2025-10-11T04:30:00Z,AirQ.001,457,82,3.2,3.9,3.9,5.4,20.9,46.3,96.9
2025-10-11T04:30:00Z,SPS3.001,435,122,0.6,2.0,4.4,7.2,21.2,45.1,98.4
2025-10-11T04:30:00Z,FieldLab.001,459,75,,,,,20.7,47.0,100.0
2025-10-11T04:35:00Z,AirQ.001,470,88,5.4,6.5,7.6,9.3,20.7,46.9,94.8
2025-10-11T04:35:00Z,SPS3.001,482,108,3.7,6.2,6.5,6.5,20.9,45.2,95.0
2025-10-11T04:35:00Z,FieldLab.001,448,98,,,,,20.4,47.3,100.0
2025-10-11T04:40:00Z,AirQ.001,483,135,2.2,2.2,4.5,4.5,20.7,44.7,98.2
2025-10-11T04:40:00Z,SPS3.001,487,81,2.4,2.6,2.6,2.6,21.0,43.7,97.9
2025-10-11T04:40:00Z,FieldLab.001,477,107,,,,,20.9,44.8,100.0
2025-10-11T04:45:00Z,AirQ.001,470,106,4.6,5.3,5.3,5.3,20.8,45.3,95.8
2025-10-11T04:45:00Z,SPS3.001,450,104,2.2,3.6,7.9,7.9,20.9,43.9,97.1
2025-10-11T04:45:00Z,FieldLab.001,465,87,,,,,20.5,46.4,100.0
2025-10-11T04:50:00Z,AirQ.001,469,107,1.0,1.3,2.5,4.0,20.7,42.4,99.0
2025-10-11T04:50:00Z,SPS3.001,433,108,4.7,9.7,13.4,14.5,20.9,48.3,92.2
2025-10-11T04:50:00Z,FieldLab.001,420,122,,,,,21.0,46.7,100.0
2025-10-11T04:55:00Z,AirQ.001,449,138,1.1,2.2,3.5,3.5,20.4,47.3,98.2
2025-10-11T04:55:00Z,SPS3.001,452,89,1.4,3.5,3.7,11.9,20.6,48.8,97.2
2025-10-11T04:55:00Z,FieldLab.001,480,90,,,,,20.6,46.9,100.0
2025-10-11T05:00:00Z,AirQ.001,483,119,3.3,3.9,4.6,6.2,20.7,45.4,96.9
2025-10-11T05:00:00Z,SPS3.001,454,98,2.6,5.4,7.2,13.8,20.9,46.3,95.7
2025-10-11T05:00:00Z,FieldLab.001,494,102,,,,,20.9,46.0,100.0
2025-10-11T05:05:00Z,AirQ.001,475,141,2.4,3.4,5.5,5.5,20.8,45.5,97.3
2025-10-11T05:05:00Z,SPS3.001,437,113,1.8,3.7,9.3,9.3,20.9,46.6,97.0
2025-10-11T05:05:00Z,FieldLab.001,457,73,,,,,21.0,45.3,100.0
2025-10-11T05:10:00Z,AirQ.001,466,132,3.2,3.5,4.0,8.4,21.2,42.8,97.2
2025-10-11T05:10:00Z,SPS3.001,473,74,1.5,2.1,2.2,2.6,20.5,44.5,98.3
2025-10-11T05:10:00Z,FieldLab.001,474,78,,,,,20.7,47.3,100.0
2025-10-11T05:15:00Z,AirQ.001,440,54,5.2,5.5,6.0,12.6,20.8,46.1,95.6
2025-10-11T05:15:00Z,SPS3.001,489,135,1.8,4.0,5.6,9.6,20.4,44.6,96.8
2025-10-11T05:15:00Z,FieldLab.001,460,112,,,,,20.5,46.3,100.0
2025-10-11T05:20:00Z,AirQ.001,485,97,2.1,2.9,3.7,3.8,20.8,46.8,97.7
2025-10-11T05:20:00Z,SPS3.001,411,132,1.6,3.3,5.5,5.5,21.0,46.2,97.4
2025-10-11T05:20:00Z,FieldLab.001,474,81,,,,,21.0,45.6,100.0
2025-10-11T05:25:00Z,AirQ.001,465,80,2.4,3.3,4.9,4.9,21.1,46.3,97.4
2025-10-11T05:25:00Z,SPS3.001,478,89,1.3,2.9,8.6,8.6,20.7,45.5,97.7
2025-10-11T05:25:00Z,FieldLab.001,483,58,,,,,20.7,47.0,100.0
2025-10-11T05:30:00Z,AirQ.001,462,115,3.8,3.8,4.0,4.9,20.1,45.0,97.0
2025-10-11T05:30:00Z,SPS3.001,457,74,3.3,4.5,5.2,7.6,20.4,45.7,96.4
2025-10-11T05:30:00Z,FieldLab.001,485,122,,,,,20.5,46.4,100.0
2025-10-11T05:35:00Z,AirQ.001,465,133,4.0,4.6,6.5,6.5,20.7,48.2,96.3
2025-10-11T05:35:00Z,SPS3.001,479,110,2.6,5.2,5.8,8.6,20.4,46.6,95.8
2025-10-11T05:35:00Z,FieldLab.001,461,84,,,,,20.5,46.7,100.0
2025-10-11T05:40:00Z,AirQ.001,465,107,3.8,5.1,5.8,7.7,21.1,46.0,95.9
2025-10-11T05:40:00Z,SPS3.001,467,145,0.0,0.0,0.0,2.8,20.8,47.2,100.0
2025-10-11T05:40:00Z,FieldLab.001,489,115,,,,,20.5,47.0,100.0
2025-10-11T05:45:00Z,AirQ.001,474,130,4.1,5.1,6.5,6.5,20.1,45.1,95.9
2025-10-11T05:45:00Z,SPS3.001,482,129,4.0,6.3,10.5,16.1,20.7,47.3,95.0
2025-10-11T05:45:00Z,FieldLab.001,494,88,,,,,20.2,45.9,100.0
2025-10-11T05:50:00Z,AirQ.001,461,145,4.5,5.4,5.6,7.2,20.6,47.7,95.7
2025-10-11T05:50:00Z,SPS3.001,469,105,2.2,3.5,4.9,7.7,20.5,47.3,97.2
2025-10-11T05:50:00Z,FieldLab.001,474,118,,,,,20.4,48.7,100.0
2025-10-11T05:55:00Z,AirQ.001,488,111,1.3,1.3,2.5,3.5,20.6,47.6,99.0
2025-10-11T05:55:00Z,SPS3.001,434,96,2.3,5.0,5.0,15.2,20.0,44.9,96.0
2025-10-11T05:55:00Z,FieldLab.001,492,91,,,,,21.1,45.6,100.0
2025-10-11T06:00:00Z,AirQ.001,469,92,4.0,4.5,4.9,10.4,20.6,49.3,96.4
2025-10-11T06:00:00Z,SPS3.001,444,105,2.5,5.8,8.0,8.8,20.5,48.6,95.4
2025-10-11T06:00:00Z,FieldLab.001,467,67,,,,,20.4,46.7,100.0
2025-10-11T06:05:00Z,AirQ.001,439,84,2.3,3.5,4.7,6.2,20.5,47.0,97.2
2025-10-11T06:05:00Z,SPS3.001,476,79,4.0,4.6,4.6,11.7,20.1,45.7,96.3
2025-10-11T06:05:00Z,FieldLab.001,470,109,,,,,20.5,45.1,100.0
2025-10-11T06:10:00Z,AirQ.001,477,100,1.8,3.3,4.6,4.6,20.4,47.9,97.4
2025-10-11T06:10:00Z,SPS3.001,452,128,4.8,8.2,8.4,18.0,20.5,50.5,93.4
2025-10-11T06:10:00Z,FieldLab.001,438,75,,,,,20.6,47.7,100.0
2025-10-11T06:15:00Z,AirQ.001,497,107,1.2,1.7,3.3,3.3,20.7,44.8,98.6
2025-10-11T06:15:00Z,SPS3.001,466,115,0.0,0.0,1.0,1.0,20.5,44.0,100.0
2025-10-11T06:15:00Z,FieldLab.001,480,99,,,,,20.5,49.2,100.0
2025-10-11T06:20:00Z,AirQ.001,489,107,4.7,5.0,6.4,8.6,20.6,50.7,96.0
2025-10-11T06:20:00Z,SPS3.001,466,112,1.7,2.5,5.9,7.6,20.1,46.6,98.0
2025-10-11T06:20:00Z,FieldLab.001,468,95,,,,,20.1,45.4,100.0
2025-10-11T06:25:00Z,AirQ.001,476,64,5.8,6.6,8.4,10.3,20.8,48.0,94.7
2025-10-11T06:25:00Z,SPS3.001,463,112,1.7,4.5,6.5,6.5,20.7,46.3,96.4
2025-10-11T06:25:00Z,FieldLab.001,471,101,,,,,20.6,46.7,100.0
2025-10-11T06:30:00Z,AirQ.001,469,112,5.6,5.8,7.6,7.6,20.2,47.7,95.4
2025-10-11T06:30:00Z,SPS3.001,463,62,0.0,0.0,0.0,2.8,20.3,48.7,100.0
2025-10-11T06:30:00Z,FieldLab.001,455,111,,,,,20.5,45.2,100.0
2025-10-11T06:35:00Z,AirQ.001,485,104,4.1,4.3,5.9,5.9,20.9,48.0,96.6
2025-10-11T06:35:00Z,SPS3.001,475,99,1.5,3.2,5.6,8.6,20.9,45.8,97.4
2025-10-11T06:35:00Z,FieldLab.001,460,82,,,,,20.4,49.3,100.0
2025-10-11T06:40:00Z,AirQ.001,447,82,3.3,4.4,4.5,6.4,20.3,46.9,96.5
2025-10-11T06:40:00Z,SPS3.001,483,103,1.8,3.9,6.0,6.0,21.0,50.4,96.9
2025-10-11T06:40:00Z,FieldLab.001,478,117,,,,,20.5,46.2,100.0
2025-10-11T06:45:00Z,AirQ.001,473,112,3.0,3.5,4.3,5.6,20.2,45.7,97.2
2025-10-11T06:45:00Z,SPS3.001,477,116,3.6,6.3,6.3,20.8,20.0,45.1,95.0
2025-10-11T06:45:00Z,FieldLab.001,473,91,,,,,20.3,46.8,100.0
2025-10-11T06:50:00Z,AirQ.001,456,146,2.0,2.0,3.3,3.4,20.2,47.7,98.4
2025-10-11T06:50:00Z,SPS3.001,501,148,2.3,4.7,6.7,15.3,20.5,44.2,96.2
2025-10-11T06:50:00Z,FieldLab.001,505,113,,,,,20.2,47.0,100.0
2025-10-11T06:55:00Z,AirQ.001,486,77,1.4,1.5,3.0,3.0,20.2,46.3,98.8
2025-10-11T06:55:00Z,SPS3.001,478,110,1.1,1.8,2.4,2.4,20.2,50.1,98.6
